m/z,I,S/N,em,dbe,error,C,H,Class
645.61085,4043323,21,645.6110539,3,0.00020392,44,82,Cl1
647.62625,4603107,24.2,647.626704,2,0.000453985,44,84,Cl1
649.6423,6012810,32.3,649.642354,1,5.40E-05,44,86,Cl1
651.65788,8324656,45.6,651.6580041,0,0.000124114,44,88,Cl1
653.57922,1535950,6.6,653.5797538,6,0.000533792,45,78,Cl1
657.61032,2610713,12.7,657.6110539,4,0.00073392,45,82,Cl1
659.62581,3803840,19.6,659.626704,3,0.000893985,45,84,Cl1
661.64229,4469096,23.3,661.642354,2,6.40E-05,45,86,Cl1
663.65791,7369234,39.9,663.6580041,1,9.41E-05,45,88,Cl1
665.67331,8918718,48.7,665.6736542,0,0.000344178,45,90,Cl1
673.64211,2808707,13.8,673.642354,3,0.000244049,46,86,Cl1
675.65803,2769985,13.6,675.6580041,2,2.59E-05,46,88,Cl1
677.67316,4546307,23.7,677.6736542,1,0.000494178,46,90,Cl1
679.6893,4215754,21.9,679.6893042,0,4.24E-06,46,92,Cl1
687.65719,2443013,11.7,687.6580041,3,0.000814114,47,88,Cl1
689.67268,2230238,10.4,689.6736542,2,0.000974178,47,90,Cl1
691.68997,2415290,11.5,691.6893042,1,0.000665758,47,92,Cl1
701.67371,1809422,8,701.6736542,3,5.58E-05,48,90,Cl1
703.68947,1773039,7.8,703.6893042,2,0.000165758,48,92,Cl1
705.70416,2511056,12,705.7049543,1,0.000794307,48,94,Cl1
707.72064,2667439,12.9,707.7206044,0,3.56E-05,48,96,Cl1
715.68912,2563343,12.3,715.6893042,3,0.000184242,49,92,Cl1
717.70476,1634530,7,717.7049543,2,0.000194307,49,94,Cl1
719.72002,2149298,10,719.7206044,1,0.000584371,49,96,Cl1
721.73572,2383230,11.3,721.7362544,0,0.000534435,49,98,Cl1
731.72002,2468646,11.8,731.7206044,2,0.000584371,50,96,Cl1
733.73556,3715536,18.9,733.7362544,1,0.000694436,50,98,Cl1
735.75106,2562676,12.3,735.7519045,0,0.0008445,50,100,Cl1
737.67267,1611273,6.9,737.6736542,6,0.000984178,51,90,Cl1
745.73556,2046247,9.5,745.7362544,2,0.000694436,51,98,Cl1
747.75222,1600407,6.9,747.7519045,1,0.0003155,51,100,Cl1
749.76687,1645310,7.2,749.7675546,0,0.000684564,51,102,Cl1
755.7204,1918710,8.7,755.7206044,4,0.000204371,52,96,Cl1
757.73725,1531191,6.5,757.7362544,3,0.000995565,52,98,Cl1
759.75198,1796976,8,759.7519045,2,7.55E-05,52,100,Cl1
761.76734,1469344,6.2,761.7675546,1,0.000214564,52,102,Cl1
763.78243,1813447,8.1,763.7832046,0,0.000774629,52,104,Cl1
765.70402,1594085,6.9,765.7049543,6,0.000934307,53,94,Cl1
771.75244,2262546,10.7,771.7519045,3,0.0005355,53,100,Cl1
773.76823,1449490,6,773.7675546,2,0.000675436,53,102,Cl1
791.81522,1579730,6.9,791.8145048,0,0.000715243,54,108,Cl1
208.11309,1527218,10.5,208.113173,9,8.30E-05,15,14,N1
222.12884,3391244,26,222.1288231,9,1.69E-05,16,16,N1
230.0976,1599443,10.8,230.097523,12,7.70E-05,17,12,N1
236.14449,2801123,20.7,236.1444732,9,1.68E-05,17,18,N1
244.1132,5234405,40.4,244.113173,12,2.70E-05,18,14,N1
248.14432,1196504,7.2,248.1444732,10,0.000153163,18,18,N1
250.1602,2257519,15.8,250.1601232,9,7.68E-05,18,20,N1
258.12887,7609220,58.9,258.1288231,12,4.69E-05,19,16,N1
264.17576,1666615,10.9,264.1757733,9,1.33E-05,19,22,N1
266.09724,1230122,7.3,266.097523,15,0.00028297,20,12,N1
272.14454,7209425,55,272.1444732,12,6.68E-05,20,18,N1
278.19145,1157250,6.6,278.1914234,9,2.66E-05,20,24,N1
280.11323,5576063,41.5,280.113173,15,5.70E-05,21,14,N1
284.14452,1341533,8,284.1444732,13,4.68E-05,21,18,N1
286.16018,5905138,43.9,286.1601232,12,5.68E-05,21,20,N1
294.12891,9189551,69.1,294.1288231,15,8.69E-05,22,16,N1
300.17587,3932709,28,300.1757733,12,9.67E-05,22,22,N1
306.22273,1844475,11.7,306.2227235,9,6.51E-06,22,28,N1
308.1445,9551417,70.8,308.1444732,15,2.68E-05,23,18,N1
310.16024,1471236,8.8,310.1601232,14,0.000116772,23,20,N1
312.17576,1398996,8.2,312.1757733,13,1.33E-05,23,22,N1
314.19147,2565035,17.1,314.1914234,12,4.66E-05,23,24,N1
316.11312,1219199,6.8,316.113173,18,5.30E-05,24,14,N1
318.12888,1256552,7.1,318.1288231,17,5.69E-05,24,16,N1
322.16024,6839389,49.4,322.1601232,15,0.000116772,24,20,N1
328.20715,2391235,15.5,328.2070734,12,7.66E-05,24,26,N1
330.12886,3828475,26.1,330.1288231,18,3.69E-05,25,16,N1
332.14457,1918038,11.9,332.1444732,17,9.68E-05,25,18,N1
334.16037,1173571,6.3,334.1601232,16,0.000246772,25,20,N1
336.1759,4913474,33.9,336.1757733,15,0.000126708,25,22,N1
340.20705,1569779,9.2,340.2070734,13,2.34E-05,25,26,N1
342.22281,2276644,14.3,342.2227235,12,8.65E-05,25,28,N1
344.14447,4419022,29.9,344.1444732,18,3.16E-06,26,18,N1
346.16015,2184858,13.6,346.1601232,17,2.68E-05,26,20,N1
348.17584,1524084,8.7,348.1757733,16,6.67E-05,26,22,N1
348.26972,1529483,8.7,348.2696737,9,4.63E-05,25,34,N1
350.1915,3091034,20,350.1914234,15,7.66E-05,26,24,N1
356.23844,1879375,11.1,356.2383735,12,6.65E-05,26,30,N1
358.16005,4743494,31.6,358.1601232,18,7.32E-05,27,20,N1
360.1759,1380446,7.5,360.1757733,17,0.000126708,27,22,N1
362.19137,1691390,9.7,362.1914234,16,5.34E-05,27,24,N1
362.28535,1729175,10,362.2853237,9,2.63E-05,26,36,N1
364.20693,3012772,19,364.2070734,15,0.000143421,27,26,N1
370.25416,2135352,12.6,370.2540236,12,0.000136386,27,32,N1
372.17582,3512919,22.3,372.1757733,18,4.67E-05,28,22,N1
374.19149,1690771,9.5,374.1914234,17,6.66E-05,28,24,N1
376.20729,1630033,9.1,376.2070734,16,0.000216579,28,26,N1
376.30112,1510892,8.2,376.3009738,9,0.000146193,27,38,N1
378.2228,2242577,13.2,378.2227235,15,7.65E-05,28,28,N1
380.23859,1317969,6.8,380.2383735,14,0.00021645,28,30,N1
382.16017,1663862,9.2,382.1601232,20,4.68E-05,29,20,N1
384.26958,2097871,12.2,384.2696737,12,9.37E-05,28,34,N1
386.19169,1936881,11.1,386.1914234,18,0.000266643,29,24,N1
390.3166,1948540,11,390.3166239,9,2.39E-05,28,40,N1
392.23843,1853588,10.4,392.2383735,15,5.65E-05,29,30,N1
396.17592,2102479,12,396.1757733,20,0.000146708,30,22,N1
398.28536,1584393,8.5,398.2853237,12,3.63E-05,29,36,N1
400.20716,2115081,12.1,400.2070734,18,8.66E-05,30,26,N1
402.22261,1235739,6.1,402.2227235,17,0.000113485,30,28,N1
406.25397,2100267,11.8,406.2540236,15,5.36E-05,30,32,N1
412.20713,1599483,8.5,412.2070734,19,5.66E-05,31,26,N1
414.22262,1651430,8.7,414.2227235,18,0.000103485,31,28,N1
420.26969,1667976,8.8,420.2696737,15,1.63E-05,31,34,N1
424.20717,1259289,6,424.2070734,20,9.66E-05,32,26,N1
434.1917,3015386,17.5,434.1914234,22,0.000276643,33,24,N1
434.28536,1383406,6.8,434.2853237,15,3.63E-05,32,36,N1
448.30095,1396901,6.8,448.3009738,15,2.38E-05,33,38,N1
454.34756,1562767,7.8,454.347924,12,0.000364001,33,44,N1
496.39501,1345835,6.1,496.3948742,12,0.000135806,36,50,N1
538.44236,1440702,6.4,538.4418244,12,0.000535613,39,56,N1
546.40981,2095750,10.2,546.4105243,15,0.000714258,40,52,N1
552.55108,1594562,7.2,552.5513748,5,0.000294838,39,70,N1
610.53556,2377501,11.5,610.5357248,11,0.000164774,44,68,N1
230.07422,5931209,46.9,230.0742007,8,1.93E-05,14,13,N1Cl1
244.08986,19889370,160.6,244.0898508,8,9.23E-06,15,15,N1Cl1
252.05857,2288960,16.1,252.0585506,11,1.94E-05,16,11,N1Cl1
258.1055,34183548,273.5,258.1055008,8,8.31E-07,16,17,N1Cl1
266.07427,18479716,145.5,266.0742007,11,6.93E-05,17,13,N1Cl1
270.10555,2074780,14,270.1055008,9,4.92E-05,17,17,N1Cl1
272.12119,39598028,313.2,272.1211509,8,3.91E-05,17,19,N1Cl1
280.08989,71753080,564.5,280.0898508,11,3.92E-05,18,15,N1Cl1
284.12122,6394330,47.8,284.1211509,9,6.91E-05,18,19,N1Cl1
286.13685,41781488,326.1,286.136801,8,4.90E-05,18,21,N1Cl1
292.0899,1292043,7.6,292.0898508,12,4.92E-05,19,15,N1Cl1
294.10555,113337520,880.3,294.1055008,11,4.92E-05,19,17,N1Cl1
296.12112,1115909,6.2,296.1211509,10,3.09E-05,19,19,N1Cl1
298.13683,12501590,94.4,298.136801,9,2.90E-05,19,21,N1Cl1
300.15249,44246820,340.4,300.152451,8,3.90E-05,19,23,N1Cl1
302.07429,5631970,40.9,302.0742007,14,8.93E-05,20,13,N1Cl1
304.08996,2052777,13.3,304.0898508,13,0.000109233,20,15,N1Cl1
306.10556,6229871,45.3,306.1055008,12,5.92E-05,20,17,N1Cl1
306.19946,1447544,8.6,306.1994012,5,5.88E-05,19,29,N1Cl1
308.12121,143583792,1098.4,308.1211509,11,5.91E-05,20,19,N1Cl1
310.13689,2544514,17,310.136801,10,8.90E-05,20,21,N1Cl1
312.1525,19438546,145.7,312.152451,9,4.90E-05,20,23,N1Cl1
314.16815,43994280,333,314.1681011,8,4.89E-05,20,25,N1Cl1
316.08986,23784828,178.9,316.0898508,14,9.23E-06,21,15,N1Cl1
318.10561,4855909,34.4,318.1055008,13,0.000109169,21,17,N1Cl1
320.12121,13853529,102.6,320.1211509,12,5.91E-05,21,19,N1Cl1
320.21493,1363429,7.9,320.2150513,5,0.000121282,20,31,N1Cl1
322.1368,101888088,769.9,322.136801,11,9.60E-07,21,21,N1Cl1
324.15249,5541739,39.3,324.152451,10,3.90E-05,21,23,N1Cl1
326.16821,22692492,168.3,326.1681011,9,0.000108911,21,25,N1Cl1
328.18383,46003136,343.6,328.1837512,8,7.88E-05,21,27,N1Cl1
330.10557,58565880,434.2,330.1055008,14,6.92E-05,22,17,N1Cl1
332.12119,14161490,103.1,332.1211509,13,3.91E-05,22,19,N1Cl1
334.13692,24434622,179.7,334.136801,12,0.00011904,22,21,N1Cl1
334.23072,1343312,7.6,334.2307013,5,1.87E-05,21,33,N1Cl1
336.15253,84924736,624.8,336.152451,11,7.90E-05,22,23,N1Cl1
338.16815,9960142,71.2,338.1681011,10,4.89E-05,22,25,N1Cl1
340.08989,2138203,13.4,340.0898508,16,3.92E-05,23,15,N1Cl1
340.18379,20800622,151.2,340.1837512,9,3.88E-05,22,27,N1Cl1
342.10552,3217674,21.1,342.1055008,15,1.92E-05,23,17,N1Cl1
342.19942,47373856,344.1,342.1994012,8,1.88E-05,22,29,N1Cl1
344.1212,72589256,528.6,344.1211509,14,4.91E-05,23,19,N1Cl1
346.13684,18586004,133.6,346.136801,13,3.90E-05,23,21,N1Cl1
348.15251,32486254,235.2,348.152451,12,5.90E-05,23,23,N1Cl1
348.24643,1559685,9,348.2463514,5,7.86E-05,22,35,N1Cl1
350.16813,70362456,507.2,350.1681011,11,2.89E-05,23,25,N1Cl1
352.0896,2090287,12.8,352.0898508,17,0.000250767,24,15,N1Cl1
352.18383,13494086,95.3,352.1837512,10,7.88E-05,23,27,N1Cl1
354.10547,6890795,47.5,354.1055008,16,3.08E-05,24,17,N1Cl1
354.1994,23777602,169.8,354.1994012,9,1.22E-06,23,29,N1Cl1
356.12118,7871281,54.1,356.1211509,15,2.91E-05,24,19,N1Cl1
356.21506,54184776,386.1,356.2150513,8,8.72E-06,23,31,N1Cl1
358.13679,67226944,479.6,358.136801,14,1.10E-05,24,21,N1Cl1
360.15249,21874520,154.4,360.152451,13,3.90E-05,24,23,N1Cl1
362.16817,33956216,241,362.1681011,12,6.89E-05,24,25,N1Cl1
362.26202,1978257,11.8,362.2620015,5,1.85E-05,23,37,N1Cl1
364.1838,64426908,454.7,364.1837512,11,4.88E-05,24,27,N1Cl1
366.10551,6984112,47.2,366.1055008,17,9.17E-06,25,17,N1Cl1
366.19942,14295498,99,366.1994012,10,1.88E-05,24,29,N1Cl1
368.12126,12292065,84.8,368.1211509,16,0.000109104,25,19,N1Cl1
368.21503,24360956,170.4,368.2150513,9,2.13E-05,24,31,N1Cl1
370.13685,13348375,92.3,370.136801,15,4.90E-05,25,21,N1Cl1
370.23077,58448432,407.8,370.2307013,8,6.87E-05,24,33,N1Cl1
372.1524,47066192,327.9,372.152451,14,5.10E-05,25,23,N1Cl1
374.16809,23461516,162.3,374.1681011,13,1.11E-05,25,25,N1Cl1
376.18384,32252106,224,376.1837512,12,8.88E-05,25,27,N1Cl1
376.27764,1977062,11.5,376.2776515,5,1.15E-05,24,39,N1Cl1
378.19942,58155788,401.2,378.1994012,11,1.88E-05,25,29,N1Cl1
380.1211,12818736,86.6,380.1211509,17,5.09E-05,26,19,N1Cl1
380.21513,12954954,87.5,380.2150513,10,7.87E-05,25,31,N1Cl1
382.1368,16062319,109.1,382.136801,16,9.60E-07,26,21,N1Cl1
382.23084,24868746,170.2,382.2307013,9,0.000138654,25,33,N1Cl1
384.15245,17633710,120,384.152451,15,1.02E-06,26,23,N1Cl1
384.24642,62884296,434,384.2463514,8,6.86E-05,25,35,N1Cl1
386.16812,37530604,258.1,386.1681011,14,1.89E-05,26,25,N1Cl1
388.18382,23420452,158.4,388.1837512,13,6.88E-05,26,27,N1Cl1
390.19947,28438620,192.8,390.1994012,12,6.88E-05,26,29,N1Cl1
390.29312,2731638,16.4,390.2933016,5,0.000181604,25,41,N1Cl1
392.12122,2626420,15.7,392.1211509,18,6.91E-05,27,19,N1Cl1
392.215,53785228,366.7,392.2150513,11,5.13E-05,26,31,N1Cl1
394.1369,15768737,105.9,394.136801,17,9.90E-05,27,21,N1Cl1
394.23066,12157115,81.1,394.2307013,10,4.13E-05,26,33,N1Cl1
396.15254,19732168,131.9,396.152451,16,8.90E-05,27,23,N1Cl1
396.24632,23619298,158.4,396.2463514,9,3.14E-05,26,35,N1Cl1
398.1681,18831594,125.8,398.1681011,15,1.09E-06,27,25,N1Cl1
398.26204,67811584,459.1,398.2620015,8,3.85E-05,26,37,N1Cl1
400.18378,32426754,218.3,400.1837512,14,2.88E-05,27,27,N1Cl1
402.19945,23774486,159.4,402.1994012,13,4.88E-05,27,29,N1Cl1
404.12121,2646280,15.5,404.1211509,19,5.91E-05,28,19,N1Cl1
404.21509,27066144,180.3,404.2150513,12,3.87E-05,27,31,N1Cl1
404.30889,2479929,14.4,404.3089517,5,6.17E-05,26,43,N1Cl1
406.13678,4285197,26.6,406.136801,18,2.10E-05,28,21,N1Cl1
406.23074,53354788,357.6,406.2307013,11,3.87E-05,27,33,N1Cl1
408.15249,14273291,94,408.152451,17,3.90E-05,28,23,N1Cl1
408.2464,12128035,79.5,408.2463514,10,4.86E-05,27,35,N1Cl1
410.16813,19105028,126.5,410.1681011,16,2.89E-05,28,25,N1Cl1
410.26201,26203418,174.4,410.2620015,9,8.52E-06,27,37,N1Cl1
412.1838,19037940,126.1,412.1837512,15,4.88E-05,28,27,N1Cl1
412.27768,71370504,479.1,412.2776515,8,2.85E-05,27,39,N1Cl1
414.19946,27035872,178.4,414.1994012,14,5.88E-05,28,29,N1Cl1
416.1212,1262256,6.1,416.1211509,20,4.91E-05,29,19,N1Cl1
416.21503,21988038,144.7,416.2150513,13,2.13E-05,28,31,N1Cl1
418.13677,4581521,28.3,418.136801,19,3.10E-05,29,21,N1Cl1
418.23073,26295464,173.5,418.2307013,12,2.87E-05,28,33,N1Cl1
418.32458,2958525,17.5,418.3246017,5,2.17E-05,27,45,N1Cl1
420.15255,5609068,35.2,420.152451,18,9.90E-05,29,23,N1Cl1
420.24639,50368132,334.4,420.2463514,11,3.86E-05,28,35,N1Cl1
422.16819,12394563,80.5,422.1681011,17,8.89E-05,29,25,N1Cl1
422.26206,11098200,71.9,422.2620015,10,5.85E-05,28,37,N1Cl1
424.1838,16103956,104.3,424.1837512,16,4.88E-05,29,27,N1Cl1
424.27766,26985002,176.4,424.2776515,9,8.46E-06,28,39,N1Cl1
426.19939,15746017,102,426.1994012,15,1.12E-05,29,29,N1Cl1
426.29333,76895224,506.9,426.2933016,8,2.84E-05,28,41,N1Cl1
428.21508,25886120,169.1,428.2150513,14,2.87E-05,29,31,N1Cl1
430.13681,2634584,15.1,430.136801,20,9.04E-06,30,21,N1Cl1
430.23078,19787628,128.7,430.2307013,13,7.87E-05,29,33,N1Cl1
430.32436,1456130,7.3,430.3246017,6,0.000241733,28,45,N1Cl1
432.1524,5745944,35.7,432.152451,19,5.10E-05,30,23,N1Cl1
432.24636,23970092,156.4,432.2463514,12,8.59E-06,29,35,N1Cl1
432.34037,3531586,21.1,432.3402518,5,0.000118203,28,47,N1Cl1
434.1682,6758101,42,434.1681011,18,9.89E-05,30,25,N1Cl1
434.26202,48093928,313.1,434.2620015,11,1.85E-05,29,37,N1Cl1
436.18377,10488973,66.5,436.1837512,17,1.88E-05,30,27,N1Cl1
436.27766,11994273,76.3,436.2776515,10,8.46E-06,29,39,N1Cl1
438.19941,15445570,99,438.1994012,16,8.78E-06,30,29,N1Cl1
438.29332,27270742,176.5,438.2933016,9,1.84E-05,29,41,N1Cl1
440.2151,14759924,94.5,440.2150513,15,4.87E-05,30,31,N1Cl1
440.30898,83116040,542.7,440.3089517,8,2.83E-05,29,43,N1Cl1
442.23072,22778276,147,442.2307013,14,1.87E-05,30,33,N1Cl1
444.15252,3023164,17.5,444.152451,20,6.90E-05,31,23,N1Cl1
444.24638,17337168,111.4,444.2463514,13,2.86E-05,30,35,N1Cl1
446.16805,6369509,39,446.1681011,19,5.11E-05,31,25,N1Cl1
446.26203,22820088,145.8,446.2620015,12,2.85E-05,30,37,N1Cl1
446.35605,3549453,20.7,446.3559019,5,0.000148138,29,49,N1Cl1
448.18371,6966925,42.9,448.1837512,18,4.12E-05,31,27,N1Cl1
448.27767,45172384,290.9,448.2776515,11,1.85E-05,30,39,N1Cl1
450.19947,10752050,67.5,450.1994012,17,6.88E-05,31,29,N1Cl1
450.29329,10147909,63.6,450.2933016,10,1.16E-05,30,41,N1Cl1
452.21508,12963285,81.8,452.2150513,16,2.87E-05,31,31,N1Cl1
452.30899,27367912,175.3,452.3089517,9,3.83E-05,30,43,N1Cl1
454.23074,13512567,85.4,454.2307013,15,3.87E-05,31,33,N1Cl1
454.32463,82488200,533.1,454.3246017,8,2.83E-05,30,45,N1Cl1
456.15224,1545987,7.7,456.152451,21,0.000211024,32,23,N1Cl1
456.24643,21359894,134.8,456.2463514,14,7.86E-05,31,35,N1Cl1
458.16802,3954338,23.1,458.1681011,20,8.11E-05,32,25,N1Cl1
458.26196,16393909,102.9,458.2620015,13,4.15E-05,31,37,N1Cl1
460.18374,5139520,30.7,460.1837512,19,1.12E-05,32,27,N1Cl1
460.27771,23126098,146.1,460.2776515,12,5.85E-05,31,39,N1Cl1
460.37151,3812454,22.2,460.3715519,5,4.19E-05,30,51,N1Cl1
462.19951,7593437,46.4,462.1994012,18,0.000108782,32,29,N1Cl1
462.29331,44966384,286.3,462.2933016,11,8.40E-06,31,41,N1Cl1
464.21497,10738552,66.6,464.2150513,17,8.13E-05,32,31,N1Cl1
464.30892,12331915,76.8,464.3089517,10,3.17E-05,31,43,N1Cl1
466.23077,11529492,71.7,466.2307013,16,6.87E-05,32,33,N1Cl1
466.3246,28857640,182.9,466.3246017,9,1.73E-06,31,45,N1Cl1
468.24635,13242031,82.7,468.2463514,15,1.41E-06,32,35,N1Cl1
468.34024,81319616,513.1,468.3402518,8,1.18E-05,31,47,N1Cl1
470.16825,1914167,9.9,470.1681011,21,0.000148911,33,25,N1Cl1
470.26199,20557898,128,470.2620015,14,1.15E-05,32,37,N1Cl1
472.18377,3535827,20.1,472.1837512,20,1.88E-05,33,27,N1Cl1
472.27764,16306662,101.1,472.2776515,13,1.15E-05,32,39,N1Cl1
472.37151,1426169,6.8,472.3715519,6,4.19E-05,31,51,N1Cl1
474.19926,5179758,30.5,474.1994012,19,0.000141218,33,29,N1Cl1
474.29335,24038272,150.1,474.2933016,12,4.84E-05,32,41,N1Cl1
474.38732,3192724,18,474.387202,5,0.00011801,31,53,N1Cl1
476.21503,6733065,40.4,476.2150513,18,2.13E-05,33,31,N1Cl1
476.30894,45182236,284.1,476.3089517,11,1.17E-05,32,43,N1Cl1
478.23064,9655972,58.9,478.2307013,17,6.13E-05,33,33,N1Cl1
478.3246,11478711,70.5,478.3246017,10,1.73E-06,32,45,N1Cl1
480.24636,10731584,65.7,480.2463514,16,8.59E-06,33,35,N1Cl1
480.34027,28409938,177.8,480.3402518,9,1.82E-05,32,47,N1Cl1
482.16791,1636424,8,482.1681011,22,0.000191089,34,25,N1Cl1
482.26207,12730843,77.4,482.2620015,15,6.85E-05,33,37,N1Cl1
482.35587,76055024,473.5,482.3559019,8,3.19E-05,32,49,N1Cl1
484.18363,2073700,10.7,484.1837512,21,0.000121153,34,27,N1Cl1
484.27756,19321720,118.6,484.2776515,14,9.15E-05,33,39,N1Cl1
486.19952,3534592,19.8,486.1994012,20,0.000118782,34,29,N1Cl1
486.29322,16078099,98.3,486.2933016,13,8.16E-05,33,41,N1Cl1
486.38711,1347623,6.2,486.387202,6,9.20E-05,32,53,N1Cl1
488.21505,5645981,33.1,488.2150513,19,1.28E-06,34,31,N1Cl1
488.30896,91096752,567.6,488.3089517,12,8.33E-06,33,43,N1Cl1
488.40273,3789763,21.4,488.4028521,5,0.000122055,32,55,N1Cl1
490.23062,6065210,35.7,490.2307013,18,8.13E-05,34,33,N1Cl1
490.32463,45152332,280.2,490.3246017,11,2.83E-05,33,45,N1Cl1
492.24634,9107927,54.7,492.2463514,17,1.14E-05,34,35,N1Cl1
492.34021,11289066,68.4,492.3402518,10,4.18E-05,33,47,N1Cl1
494.26202,10398581,62.8,494.2620015,16,1.85E-05,34,37,N1Cl1
494.3559,30485384,188.4,494.3559019,9,1.86E-06,33,49,N1Cl1
496.18354,2135808,10.9,496.1837512,22,0.000211153,35,27,N1Cl1
496.27764,13591827,81.6,496.2776515,15,1.15E-05,34,39,N1Cl1
496.37155,80743720,496.1,496.3715519,8,1.93E-06,33,51,N1Cl1
498.19969,2000543,10.1,498.1994012,21,0.000288782,35,29,N1Cl1
498.29327,20612786,125,498.2933016,14,3.16E-05,34,41,N1Cl1
498.3868,1626565,7.8,498.387202,7,0.00040199,33,53,N1Cl1
500.21518,3582014,19.9,500.2150513,20,0.000128718,35,31,N1Cl1
500.30897,17238098,104.1,500.3089517,13,1.83E-05,34,43,N1Cl1
502.23048,4971999,28.4,502.2307013,19,0.000221346,35,33,N1Cl1
502.32464,24031730,146.1,502.3246017,12,3.83E-05,34,45,N1Cl1
502.41861,4791814,27.3,502.4185021,5,0.000107881,33,57,N1Cl1
504.24637,6037376,35,504.2463514,18,1.86E-05,35,35,N1Cl1
504.34024,47289236,289.6,504.3402518,11,1.18E-05,34,47,N1Cl1
506.26209,9596193,57,506.2620015,17,8.85E-05,35,37,N1Cl1
506.35591,13458741,80.8,506.3559019,10,8.14E-06,34,49,N1Cl1
508.27778,11267780,67.3,508.2776515,16,0.00012846,35,39,N1Cl1
508.37155,29923032,182.4,508.3715519,9,1.93E-06,34,51,N1Cl1
510.19892,1756756,8.5,510.1994012,22,0.000481218,36,29,N1Cl1
510.29332,12626023,74.6,510.2933016,15,1.84E-05,35,41,N1Cl1
510.38724,81090680,491.2,510.387202,8,3.80E-05,34,53,N1Cl1
512.21536,2745336,14.5,512.2150513,21,0.000308718,36,31,N1Cl1
512.30888,19444236,116.1,512.3089517,14,7.17E-05,35,43,N1Cl1
514.23069,2953245,15.7,514.2307013,20,1.13E-05,36,33,N1Cl1
514.32466,22985648,137.6,514.3246017,13,5.83E-05,35,45,N1Cl1
514.41815,1465028,6.7,514.4185021,6,0.000352119,34,57,N1Cl1
516.24625,5408580,30.7,516.2463514,19,0.000101411,36,35,N1Cl1
516.3402,21400920,128,516.3402518,12,5.18E-05,35,47,N1Cl1
516.43405,4165995,23.1,516.4341522,5,0.000102184,34,59,N1Cl1
518.26202,6101739,34.9,518.2620015,18,1.85E-05,36,37,N1Cl1
518.35591,43474688,262.3,518.3559019,11,8.14E-06,35,49,N1Cl1
520.27764,8749203,51,520.2776515,17,1.15E-05,36,39,N1Cl1
520.37147,14385319,85.3,520.3715519,10,8.19E-05,35,51,N1Cl1
522.29323,9892413,57.9,522.2933016,16,7.16E-05,36,41,N1Cl1
522.38716,27796048,166.9,522.387202,9,4.20E-05,35,53,N1Cl1
524.21486,1815252,8.7,524.2150513,22,0.000191282,37,31,N1Cl1
524.3089,12608488,73.5,524.3089517,15,5.17E-05,36,43,N1Cl1
524.40284,74654712,446.3,524.4028521,8,1.21E-05,35,55,N1Cl1
526.23081,2603904,13.4,526.2307013,21,0.000108653,37,33,N1Cl1
526.32459,18144660,106.8,526.3246017,14,1.17E-05,36,45,N1Cl1
528.24651,3783469,20.5,528.2463514,20,0.000158589,37,35,N1Cl1
528.34023,16615233,97.6,528.3402518,13,2.18E-05,36,47,N1Cl1
530.26174,4630236,25.6,530.2620015,19,0.000261475,37,37,N1Cl1
530.35594,21309680,125.8,530.3559019,12,3.81E-05,36,49,N1Cl1
530.44975,3395332,18.2,530.4498022,5,5.22E-05,35,61,N1Cl1
532.27765,5601932,31.4,532.2776515,18,1.54E-06,37,39,N1Cl1
532.37151,40209056,239.4,532.3715519,11,4.19E-05,36,51,N1Cl1
534.29312,8031293,46,534.2933016,17,0.000181604,37,41,N1Cl1
534.3871,14324817,83.8,534.387202,10,0.00010199,36,53,N1Cl1
536.21492,1363932,6,536.2150513,23,0.000131282,38,31,N1Cl1
536.3088,9251312,53.4,536.3089517,16,0.000151669,37,43,N1Cl1
536.40284,29412868,174.5,536.4028521,9,1.21E-05,36,55,N1Cl1
538.32448,12330916,71.9,538.3246017,15,0.000121733,37,45,N1Cl1
538.4184,76861368,459.6,538.4185021,8,0.000102119,36,57,N1Cl1
540.24628,2478406,12.5,540.2463514,21,7.14E-05,38,35,N1Cl1
540.34021,18329946,106.6,540.3402518,14,4.18E-05,37,47,N1Cl1
542.26186,4642557,25.3,542.2620015,20,0.000141475,38,37,N1Cl1
542.35584,17160978,99.7,542.3559019,13,6.19E-05,37,49,N1Cl1
544.27758,4211125,22.8,544.2776515,19,7.15E-05,38,39,N1Cl1
544.3715,22615240,132.1,544.3715519,12,5.19E-05,37,51,N1Cl1
544.46532,4042461,21.8,544.4654523,5,0.000132312,36,63,N1Cl1
546.29327,6317677,35.3,546.2933016,18,3.16E-05,38,41,N1Cl1
546.38712,46274176,272.5,546.387202,11,8.20E-05,37,53,N1Cl1
548.30884,8972325,51.1,548.3089517,17,0.000111669,38,43,N1Cl1
548.40287,15589433,90.3,548.4028521,10,1.79E-05,37,55,N1Cl1
550.32475,12079581,69.5,550.3246017,16,0.000148267,38,45,N1Cl1
550.41849,30607856,179.5,550.4185021,9,1.21E-05,37,57,N1Cl1
552.24632,2522495,12.7,552.2463514,22,3.14E-05,39,35,N1Cl1
552.34027,12295060,70.8,552.3402518,15,1.82E-05,38,47,N1Cl1
552.4341,74865576,442.3,552.4341522,8,5.22E-05,37,59,N1Cl1
554.26202,2348342,11.7,554.2620015,21,1.85E-05,39,37,N1Cl1
554.35587,18206026,105.9,554.3559019,14,3.19E-05,38,49,N1Cl1
